pos,SRR,low_mean,mean,high_mean,2,max,min,3,1,num_reads,avg_phred_score
58,SRR23143783,31.9236,32.2789,32.6341,Max,32.4565,32.1012,Min,Mean,15773,31.3544
59,SRR23143783,31.642,32.1557,32.6693,Max,32.4125,31.8989,Min,Mean,-15773,31.3544
60,SRR23143783,31.9888,32.2603,32.5318,Max,32.3961,32.1246,Min,Mean,0,31.3544
61,SRR23143783,31.8375,32.163,32.4885,Max,32.3257,32.0002,Min,Mean,5,31.3544
62,SRR23143783,31.7967,32.1802,32.5637,Max,32.3719,31.9884,Min,Mean,-5,31.3544
63,SRR23143783,31.7067,32.0828,32.459,Max,32.2709,31.8947,Min,Mean,15000,31.3544
64,SRR23143783,31.8118,32.1197,32.4276,Max,32.2737,31.9657,Min,Mean,-15000,31.3544
65,SRR23143783,31.7574,32.0163,32.2752,Max,32.1457,31.8869,Min,Mean,0,31.3544
66,SRR23143783,31.8097,32.0804,32.351,Max,32.2157,31.945,Min,Mean,0,31.3544
67,SRR23143783,31.6517,31.9827,32.3136,Max,32.1482,31.8172,Min,Mean,0,31.3544
68,SRR23143783,31.6664,32.0262,32.3861,Max,32.2062,31.8463,Min,Mean,0,31.3544
69,SRR23143783,31.6717,31.9358,32.2,Max,32.0679,31.8038,Min,Mean,0,31.3544
70,SRR23143783,31.6369,31.9584,32.2799,Max,32.1191,31.7976,Min,Mean,0,31.3544
71,SRR23143783,31.5833,31.849,32.1147,Max,31.9819,31.7161,Min,Mean,0,31.3544
72,SRR23143783,31.6064,31.895,32.1836,Max,32.0393,31.7507,Min,Mean,0,31.3544
73,SRR23143783,31.5297,31.7477,31.9658,Max,31.8567,31.6387,Min,Mean,0,31.3544
74,SRR23143783,31.5536,31.8111,32.0686,Max,31.9399,31.6824,Min,Mean,0,31.3544
75,SRR23143783,31.458,31.7025,31.9471,Max,31.8248,31.5802,Min,Mean,0,31.3544
76,SRR23143783,31.5992,31.74,31.8807,Max,31.8103,31.6696,Min,Mean,0,31.3544
77,SRR23143783,31.3944,31.6026,31.8107,Max,31.7066,31.4985,Min,Mean,0,31.3544
78,SRR23143783,31.6145,31.6761,31.7376,Max,31.7068,31.6453,Min,Mean,0,31.3544
79,SRR23143783,31.3585,31.4489,31.5393,Max,31.4941,31.4037,Min,Mean,0,31.3544
80,SRR23143783,31.5701,31.5822,31.5943,Max,31.5883,31.5762,Min,Mean,0,31.3544
81,SRR23143783,31.4041,31.4058,31.4075,Max,31.4067,31.405,Min,Mean,0,31.3544
82,SRR23143783,31.3717,31.451,31.5302,Max,31.4906,31.4113,Min,Mean,0,31.3544
83,SRR23143783,31.2442,31.2912,31.3382,Max,31.3147,31.2677,Min,Mean,0,31.3544
84,SRR23143783,31.1646,31.3421,31.5197,Max,31.4309,31.2533,Min,Mean,0,31.3544
85,SRR23143783,31.0467,31.1634,31.2801,Max,31.2217,31.1051,Min,Mean,0,31.3544
86,SRR23143783,30.9689,31.2131,31.4574,Max,31.3352,31.091,Min,Mean,0,31.3544
87,SRR23143783,30.8278,31.038,31.2481,Max,31.1431,30.9329,Min,Mean,0,31.3544
88,SRR23143783,30.6573,31.0678,31.4783,Max,31.2731,30.8626,Min,Mean,0,31.3544
89,SRR23143783,30.6357,30.9294,31.2232,Max,31.0763,30.7826,Min,Mean,0,31.3544
90,SRR23143783,30.491,31.0065,31.5221,Max,31.2643,30.7487,Min,Mean,0,31.3544
91,SRR23143783,30.3856,30.8115,31.2375,Max,31.0245,30.5986,Min,Mean,43,31.3544
92,SRR23143783,30.385,30.8653,31.3455,Max,31.1054,30.6251,Min,Mean,-43,31.3544
93,SRR23143783,30.2171,30.6814,31.1457,Max,30.9135,30.4492,Min,Mean,30416,31.3544
94,SRR23143783,30.0778,30.7094,31.3411,Max,31.0253,30.3936,Min,Mean,-30416,31.3544
95,SRR23143783,29.9827,30.5872,31.1916,Max,30.8894,30.2849,Min,Mean,0,31.3544
96,SRR23143783,29.9413,30.642,31.3427,Max,30.9923,30.2916,Min,Mean,0,31.3544
97,SRR23143783,29.823,30.508,31.1929,Max,30.8504,30.1655,Min,Mean,0,31.3544
98,SRR23143783,29.6946,30.4867,31.2788,Max,30.8827,30.0907,Min,Mean,0,31.3544
99,SRR23143783,29.655,30.3702,31.0854,Max,30.7278,30.0126,Min,Mean,1,31.3544
100,SRR23143783,29.5276,30.4122,31.2969,Max,30.8546,29.9699,Min,Mean,-1,31.3544
101,SRR23143783,29.4268,30.2424,31.0579,Max,30.6502,29.8346,Min,Mean,0,31.3544
102,SRR23143783,29.3149,30.2836,31.2522,Max,30.7679,29.7993,Min,Mean,0,31.3544
103,SRR23143783,29.2347,30.1466,31.0585,Max,30.6026,29.6907,Min,Mean,0,31.3544
104,SRR23143783,29.0966,30.1619,31.2271,Max,30.6945,29.6292,Min,Mean,0,31.3544
105,SRR23143783,29.0517,30.0406,31.0296,Max,30.5351,29.5461,Min,Mean,0,31.3544
106,SRR23143783,28.9631,30.0668,31.1704,Max,30.6186,29.5149,Min,Mean,0,31.3544
107,SRR23143783,29.0021,29.9662,30.9304,Max,30.4483,29.4841,Min,Mean,0,31.3544
108,SRR23143783,28.8766,29.9869,31.0972,Max,30.5421,29.4317,Min,Mean,0,31.3544
109,SRR23143783,28.867,29.8617,30.8563,Max,30.359,29.3643,Min,Mean,0,31.3544
110,SRR23143783,28.781,29.9856,31.1903,Max,30.588,29.3833,Min,Mean,2,31.3544
111,SRR23143783,28.7533,29.8099,30.8665,Max,30.3382,29.2816,Min,Mean,-2,31.3544
112,SRR23143783,28.6633,29.9103,31.1573,Max,30.5338,29.2868,Min,Mean,0,31.3544
113,SRR23143783,28.6547,29.7446,30.8345,Max,30.2895,29.1996,Min,Mean,0,31.3544
114,SRR23143783,28.558,29.8126,31.0672,Max,30.4399,29.1853,Min,Mean,0,31.3544
115,SRR23143783,28.4422,29.6454,30.8485,Max,30.2469,29.0438,Min,Mean,0,31.3544
116,SRR23143783,28.3714,29.7252,31.0791,Max,30.4022,29.0483,Min,Mean,0,31.3544
117,SRR23143783,28.3193,29.5615,30.8038,Max,30.1827,28.9404,Min,Mean,0,31.3544
118,SRR23143783,28.2944,29.5555,30.8166,Max,30.1861,28.925,Min,Mean,0,31.3544
119,SRR23143783,28.0945,29.4149,30.7353,Max,30.0751,28.7547,Min,Mean,0,31.3544
120,SRR23143783,28.138,29.5865,31.0349,Max,30.3107,28.8622,Min,Mean,0,31.3544
121,SRR23143783,28.1776,29.447,30.7163,Max,30.0817,28.8123,Min,Mean,59,31.3544
122,SRR23143783,28.1706,29.577,30.9834,Max,30.2802,28.8738,Min,Mean,-59,31.3544
123,SRR23143783,28.1922,29.4605,30.7289,Max,30.0947,28.8264,Min,Mean,0,31.3544
124,SRR23143783,28.1298,29.5619,30.9941,Max,30.278,28.8459,Min,Mean,0,31.3544
125,SRR23143783,28.0745,29.4112,30.7479,Max,30.0796,28.7428,Min,Mean,14013,31.3544
126,SRR23143783,28.0219,29.4672,30.9125,Max,30.1899,28.7446,Min,Mean,-14013,31.3544
127,SRR23143783,27.9046,29.3311,30.7576,Max,30.0443,28.6178,Min,Mean,0,31.3544
128,SRR23143783,27.7936,29.3585,30.9233,Max,30.1409,28.576,Min,Mean,0,31.3544
129,SRR23143783,27.7949,29.2436,30.6923,Max,29.968,28.5192,Min,Mean,0,31.3544
130,SRR23143783,27.7024,29.2887,30.875,Max,30.0818,28.4955,Min,Mean,0,31.3544
131,SRR23143783,27.7088,29.1589,30.6089,Max,29.8839,28.4338,Min,Mean,0,31.3544
132,SRR23143783,27.7777,29.3081,30.8385,Max,30.0733,28.5429,Min,Mean,0,31.3544
133,SRR23143783,27.8034,29.1931,30.5827,Max,29.8879,28.4982,Min,Mean,0,31.3544
134,SRR23143783,27.7491,29.3318,30.9145,Max,30.1232,28.5405,Min,Mean,3,31.3544
135,SRR23143783,27.7812,29.1558,30.5303,Max,29.843,28.4685,Min,Mean,-3,31.3544
136,SRR23143783,27.7998,29.2917,30.7837,Max,30.0377,28.5458,Min,Mean,0,31.3544
137,SRR23143783,27.647,29.1287,30.6105,Max,29.8696,28.3879,Min,Mean,0,31.3544
138,SRR23143783,27.5572,29.2054,30.8536,Max,30.0295,28.3813,Min,Mean,0,31.3544
139,SRR23143783,27.5403,29.0676,30.5949,Max,29.8313,28.304,Min,Mean,0,31.3544
140,SRR23143783,27.4079,29.0799,30.7519,Max,29.9159,28.2439,Min,Mean,1,31.3544
141,SRR23143783,27.4656,29.0221,30.5786,Max,29.8003,28.2439,Min,Mean,-1,31.3544
142,SRR23143783,27.536,29.1086,30.6812,Max,29.8949,28.3223,Min,Mean,0,31.3544
143,SRR23143783,27.5345,29.0129,30.4913,Max,29.7521,28.2737,Min,Mean,14607,31.3544
144,SRR23143783,27.576,29.1162,30.6565,Max,29.8864,28.3461,Min,Mean,-14607,31.3544
145,SRR23143783,27.5686,29.0438,30.519,Max,29.7814,28.3062,Min,Mean,29782,31.3544
146,SRR23143783,27.5198,29.1307,30.7416,Max,29.9361,28.3252,Min,Mean,-29782,31.3544
147,SRR23143783,27.4412,29.0015,30.5618,Max,29.7817,28.2214,Min,Mean,2,31.3544
148,SRR23143783,27.3743,29.0369,30.6996,Max,29.8683,28.2056,Min,Mean,0,31.3544
149,SRR23143783,27.294,28.949,30.604,Max,29.7765,28.1215,Min,Mean,-2,31.3544
150,SRR23143783,26.6161,28.2825,29.949,Max,29.1157,27.4493,Min,Mean,4248816,31.3544
0,SRR23143791,32.6014,32.7723,32.9431,Max,32.8577,32.6868,Min,Mean,6,31.278
1,SRR23143791,32.9251,33.0592,33.1933,Max,33.1263,32.9922,Min,Mean,23,31.278
2,SRR23143791,32.9386,32.9966,33.0547,Max,33.0256,32.9676,Min,Mean,-29,31.278
3,SRR23143791,32.9119,33.0037,33.0954,Max,33.0495,32.9578,Min,Mean,0,31.278
4,SRR23143791,32.3275,32.5807,32.8339,Max,32.7073,32.4541,Min,Mean,0,31.278
5,SRR23143791,32.9805,33.1686,33.3568,Max,33.2627,33.0746,Min,Mean,0,31.278
6,SRR23143791,32.9478,33.1466,33.3453,Max,33.2459,33.0472,Min,Mean,0,31.278
7,SRR23143791,32.7996,33.0926,33.3856,Max,33.2391,32.9461,Min,Mean,0,31.278
8,SRR23143791,33.067,33.1882,33.3094,Max,33.2488,33.1276,Min,Mean,0,31.278
9,SRR23143791,32.9681,33.2055,33.4429,Max,33.3242,33.0868,Min,Mean,0,31.278
10,SRR23143791,33.104,33.2974,33.4909,Max,33.3941,33.2007,Min,Mean,4,31.278
11,SRR23143791,32.9706,33.2059,33.4412,Max,33.3235,33.0882,Min,Mean,-4,31.278
12,SRR23143791,33.0987,33.2752,33.4517,Max,33.3635,33.1869,Min,Mean,0,31.278
13,SRR23143791,32.9394,33.2198,33.5003,Max,33.36,33.0796,Min,Mean,0,31.278
14,SRR23143791,33.0194,33.2716,33.5238,Max,33.3977,33.1455,Min,Mean,0,31.278
15,SRR23143791,32.9979,33.1982,33.3985,Max,33.2983,33.0981,Min,Mean,0,31.278
16,SRR23143791,32.986,33.2408,33.4955,Max,33.3681,33.1134,Min,Mean,0,31.278
17,SRR23143791,32.9764,33.2377,33.4991,Max,33.3684,33.107,Min,Mean,0,31.278
18,SRR23143791,32.9502,33.237,33.5237,Max,33.3804,33.0936,Min,Mean,86821,31.278
19,SRR23143791,32.6865,33.1258,33.5652,Max,33.3455,32.9062,Min,Mean,-86821,31.278
20,SRR23143791,32.9423,33.2143,33.4863,Max,33.3503,33.0783,Min,Mean,0,31.278
21,SRR23143791,32.8899,33.1771,33.4644,Max,33.3208,33.0335,Min,Mean,0,31.278
22,SRR23143791,32.8634,33.169,33.4747,Max,33.3219,33.0162,Min,Mean,0,31.278
23,SRR23143791,32.7793,33.1109,33.4425,Max,33.2767,32.9451,Min,Mean,0,31.278
24,SRR23143791,32.7391,33.108,33.4769,Max,33.2924,32.9235,Min,Mean,0,31.278
25,SRR23143791,32.7726,33.0671,33.3615,Max,33.2143,32.9198,Min,Mean,0,31.278
26,SRR23143791,32.7298,33.0991,33.4683,Max,33.2837,32.9144,Min,Mean,0,31.278
27,SRR23143791,32.6258,33.0077,33.3896,Max,33.1986,32.8167,Min,Mean,0,31.278
28,SRR23143791,32.5926,33.019,33.4454,Max,33.2322,32.8058,Min,Mean,0,31.278
29,SRR23143791,32.5104,32.8781,33.2458,Max,33.0619,32.6942,Min,Mean,0,31.278
30,SRR23143791,32.5045,32.8033,33.1022,Max,32.9528,32.6539,Min,Mean,0,31.278
31,SRR23143791,32.3846,32.8005,33.2165,Max,33.0085,32.5925,Min,Mean,0,31.278
32,SRR23143791,32.3387,32.7181,33.0975,Max,32.9078,32.5284,Min,Mean,0,31.278
33,SRR23143791,32.2709,32.7018,33.1327,Max,32.9173,32.4864,Min,Mean,0,31.278
34,SRR23143791,32.2892,32.617,32.9448,Max,32.7809,32.4531,Min,Mean,0,31.278
35,SRR23143791,32.0592,32.5467,33.0343,Max,32.7905,32.303,Min,Mean,0,31.278
36,SRR23143791,32.3438,32.5766,32.8095,Max,32.6931,32.4602,Min,Mean,0,31.278
37,SRR23143791,31.7268,32.4829,33.239,Max,32.8609,32.1048,Min,Mean,0,31.278
38,SRR23143791,32.3494,32.6352,32.921,Max,32.7781,32.4923,Min,Mean,0,31.278
39,SRR23143791,31.8408,32.4268,33.0128,Max,32.7198,32.1338,Min,Mean,0,31.278
40,SRR23143791,31.9319,32.3721,32.8123,Max,32.5922,32.152,Min,Mean,41109,31.278
41,SRR23143791,32.0395,32.2927,32.5459,Max,32.4193,32.1661,Min,Mean,-41109,31.278
42,SRR23143791,32.2981,32.5347,32.7714,Max,32.653,32.4164,Min,Mean,0,31.278
43,SRR23143791,32.2342,32.3289,32.4237,Max,32.3763,32.2816,Min,Mean,0,31.278
44,SRR23143791,31.9763,32.3244,32.6725,Max,32.4984,32.1503,Min,Mean,0,31.278
45,SRR23143791,31.9555,32.2256,32.4957,Max,32.3606,32.0905,Min,Mean,0,31.278
46,SRR23143791,31.9937,32.1588,32.3239,Max,32.2413,32.0762,Min,Mean,2,31.278
47,SRR23143791,31.9172,32.2216,32.526,Max,32.3738,32.0694,Min,Mean,-2,31.278
48,SRR23143791,31.7663,32.1589,32.5515,Max,32.3552,31.9626,Min,Mean,0,31.278
49,SRR23143791,31.7964,32.1378,32.4791,Max,32.3084,31.9671,Min,Mean,0,31.278
50,SRR23143791,31.8137,32.1376,32.4615,Max,32.2996,31.9757,Min,Mean,0,31.278
51,SRR23143791,31.8421,32.1497,32.4572,Max,32.3034,31.9959,Min,Mean,0,31.278
52,SRR23143791,31.853,32.2297,32.6064,Max,32.4181,32.0413,Min,Mean,0,31.278
53,SRR23143791,31.6395,32.1124,32.5853,Max,32.3489,31.876,Min,Mean,0,31.278
54,SRR23143791,31.7222,32.1225,32.5227,Max,32.3226,31.9223,Min,Mean,0,31.278
55,SRR23143791,31.7981,31.9622,32.1263,Max,32.0442,31.8801,Min,Mean,0,31.278
56,SRR23143791,31.483,32.1247,32.7663,Max,32.4455,31.8038,Min,Mean,0,31.278
57,SRR23143791,31.5886,32.0787,32.5689,Max,32.3238,31.8337,Min,Mean,0,31.278
58,SRR23143791,31.4769,32.047,32.6172,Max,32.3321,31.7619,Min,Mean,20251,31.278
59,SRR23143791,31.3165,32.0624,32.8084,Max,32.4354,31.6894,Min,Mean,-20251,31.278
60,SRR23143791,31.808,32.1731,32.5382,Max,32.3556,31.9905,Min,Mean,0,31.278
61,SRR23143791,31.411,32.0111,32.6112,Max,32.3111,31.711,Min,Mean,8,31.278
62,SRR23143791,31.4756,32.0853,32.6951,Max,32.3902,31.7804,Min,Mean,-8,31.278
63,SRR23143791,31.4577,31.9672,32.4767,Max,32.222,31.7125,Min,Mean,20075,31.278
64,SRR23143791,31.7368,31.9552,32.1737,Max,32.0645,31.846,Min,Mean,-20075,31.278
65,SRR23143791,31.7059,31.8989,32.0918,Max,31.9953,31.8024,Min,Mean,0,31.278
66,SRR23143791,31.685,31.9418,32.1986,Max,32.0702,31.8134,Min,Mean,0,31.278
67,SRR23143791,31.4576,32.0078,32.5581,Max,32.283,31.7327,Min,Mean,0,31.278
68,SRR23143791,31.4366,31.9697,32.5028,Max,32.2362,31.7032,Min,Mean,0,31.278
69,SRR23143791,31.6019,31.9752,32.3485,Max,32.1618,31.7885,Min,Mean,0,31.278
70,SRR23143791,31.545,31.89,32.2351,Max,32.0626,31.7175,Min,Mean,0,31.278
71,SRR23143791,31.4195,31.8957,32.372,Max,32.1339,31.6576,Min,Mean,0,31.278
72,SRR23143791,31.529,31.9399,32.3507,Max,32.1453,31.7344,Min,Mean,0,31.278
73,SRR23143791,31.5821,31.7785,31.9748,Max,31.8766,31.6803,Min,Mean,0,31.278
74,SRR23143791,31.4571,31.8095,32.1618,Max,31.9856,31.6333,Min,Mean,0,31.278
75,SRR23143791,31.5052,31.7614,32.0177,Max,31.8896,31.6333,Min,Mean,0,31.278
76,SRR23143791,31.5467,31.7445,31.9423,Max,31.8434,31.6456,Min,Mean,0,31.278
77,SRR23143791,31.2886,31.7638,32.2391,Max,32.0015,31.5262,Min,Mean,0,31.278
78,SRR23143791,31.6967,31.7283,31.7599,Max,31.7441,31.7125,Min,Mean,0,31.278
79,SRR23143791,31.4767,31.6715,31.8664,Max,31.769,31.5741,Min,Mean,0,31.278
80,SRR23143791,31.4644,31.6497,31.8351,Max,31.7424,31.5571,Min,Mean,0,31.278
81,SRR23143791,31.5127,31.6536,31.7945,Max,31.7241,31.5831,Min,Mean,0,31.278
82,SRR23143791,31.3846,31.5762,31.7678,Max,31.672,31.4804,Min,Mean,0,31.278
83,SRR23143791,31.4908,31.5772,31.6637,Max,31.6204,31.534,Min,Mean,0,31.278
84,SRR23143791,31.3587,31.4803,31.6019,Max,31.5411,31.4195,Min,Mean,0,31.278
85,SRR23143791,31.3593,31.3799,31.4005,Max,31.3902,31.3696,Min,Mean,0,31.278
86,SRR23143791,31.3381,31.3817,31.4254,Max,31.4035,31.3599,Min,Mean,0,31.278
87,SRR23143791,31.1486,31.2825,31.4165,Max,31.3495,31.2155,Min,Mean,0,31.278
88,SRR23143791,30.9494,31.3174,31.6855,Max,31.5015,31.1334,Min,Mean,0,31.278
89,SRR23143791,31.0149,31.2052,31.3956,Max,31.3004,31.1101,Min,Mean,0,31.278
90,SRR23143791,30.8547,31.3577,31.8607,Max,31.6092,31.1062,Min,Mean,0,31.278
91,SRR23143791,30.7976,31.1468,31.496,Max,31.3214,30.9722,Min,Mean,55,31.278
92,SRR23143791,30.6485,31.0801,31.5117,Max,31.2959,30.8643,Min,Mean,-55,31.278
93,SRR23143791,30.4454,30.9273,31.4092,Max,31.1682,30.6863,Min,Mean,42640,31.278
94,SRR23143791,30.2426,30.9108,31.579,Max,31.2449,30.5767,Min,Mean,-42640,31.278
95,SRR23143791,30.036,30.9331,31.8303,Max,31.3817,30.4845,Min,Mean,0,31.278
96,SRR23143791,30.0423,30.8711,31.6998,Max,31.2855,30.4567,Min,Mean,1,31.278
97,SRR23143791,29.8743,30.7894,31.7044,Max,31.2469,30.3318,Min,Mean,-1,31.278
98,SRR23143791,29.768,30.6751,31.5822,Max,31.1287,30.2215,Min,Mean,0,31.278
99,SRR23143791,29.3936,30.6513,31.9089,Max,31.2801,30.0224,Min,Mean,0,31.278
100,SRR23143791,29.4456,30.6143,31.7831,Max,31.1987,30.03,Min,Mean,0,31.278
101,SRR23143791,29.2269,30.5213,31.8156,Max,31.1685,29.8741,Min,Mean,0,31.278
102,SRR23143791,29.1029,30.4883,31.8738,Max,31.1811,29.7956,Min,Mean,0,31.278
103,SRR23143791,28.8949,30.3878,31.8807,Max,31.1343,29.6414,Min,Mean,0,31.278
104,SRR23143791,28.5975,30.2577,31.918,Max,31.0879,29.4276,Min,Mean,2,31.278
105,SRR23143791,28.4033,30.1907,31.978,Max,31.0844,29.297,Min,Mean,-2,31.278
106,SRR23143791,28.362,30.0932,31.8244,Max,30.9588,29.2276,Min,Mean,0,31.278
107,SRR23143791,28.2725,30.1392,32.0058,Max,31.0725,29.2059,Min,Mean,0,31.278
108,SRR23143791,28.2088,29.9851,31.7615,Max,30.8733,29.097,Min,Mean,0,31.278
109,SRR23143791,28.1476,30.0096,31.8717,Max,30.9407,29.0786,Min,Mean,0,31.278
110,SRR23143791,28.1225,30.022,31.9215,Max,30.9717,29.0722,Min,Mean,4,31.278
111,SRR23143791,28.0042,29.9325,31.8608,Max,30.8967,28.9683,Min,Mean,-4,31.278
112,SRR23143791,27.9391,29.9655,31.9919,Max,30.9787,28.9523,Min,Mean,0,31.278
113,SRR23143791,27.9523,29.9006,31.8489,Max,30.8747,28.9265,Min,Mean,0,31.278
114,SRR23143791,27.6715,29.8438,32.0161,Max,30.9299,28.7576,Min,Mean,0,31.278
115,SRR23143791,27.3505,29.6889,32.0273,Max,30.8581,28.5197,Min,Mean,0,31.278
116,SRR23143791,27.2612,29.6228,31.9844,Max,30.8036,28.442,Min,Mean,0,31.278
117,SRR23143791,27.1724,29.5063,31.8403,Max,30.6733,28.3394,Min,Mean,0,31.278
118,SRR23143791,27.048,29.332,31.616,Max,30.474,28.19,Min,Mean,0,31.278
119,SRR23143791,26.8656,29.376,31.8864,Max,30.6312,28.1208,Min,Mean,0,31.278
120,SRR23143791,26.9973,29.4213,31.8453,Max,30.6333,28.2093,Min,Mean,0,31.278
121,SRR23143791,26.8743,29.3958,31.9174,Max,30.6566,28.1351,Min,Mean,96,31.278
122,SRR23143791,26.9383,29.5083,32.0784,Max,30.7934,28.2233,Min,Mean,-96,31.278
123,SRR23143791,26.8071,29.4732,32.1394,Max,30.8063,28.1402,Min,Mean,0,31.278
124,SRR23143791,26.8697,29.4853,32.1009,Max,30.7931,28.1775,Min,Mean,0,31.278
125,SRR23143791,26.7837,29.4217,32.0596,Max,30.7406,28.1027,Min,Mean,16602,31.278
126,SRR23143791,26.7406,29.2157,31.6907,Max,30.4532,27.9781,Min,Mean,-16602,31.278
127,SRR23143791,26.428,29.2417,32.0554,Max,30.6485,27.8348,Min,Mean,0,31.278
128,SRR23143791,26.2238,29.0986,31.9734,Max,30.536,27.6612,Min,Mean,2,31.278
129,SRR23143791,26.1844,29.1059,32.0274,Max,30.5666,27.6451,Min,Mean,0,31.278
130,SRR23143791,26.061,28.9929,31.9249,Max,30.4589,27.527,Min,Mean,-1,31.278
131,SRR23143791,26.1049,29.0435,31.9822,Max,30.5129,27.5742,Min,Mean,2,31.278
132,SRR23143791,26.0867,28.9778,31.8688,Max,30.4233,27.5322,Min,Mean,-3,31.278
133,SRR23143791,26.0647,28.9705,31.8764,Max,30.4235,27.5176,Min,Mean,0,31.278
134,SRR23143791,26.0153,29.0054,31.9954,Max,30.5004,27.5103,Min,Mean,9,31.278
135,SRR23143791,26.0165,28.9618,31.9071,Max,30.4345,27.4892,Min,Mean,-7,31.278
136,SRR23143791,26.1549,29.0379,31.9209,Max,30.4794,27.5964,Min,Mean,2,31.278
137,SRR23143791,26.1252,28.9394,31.7537,Max,30.3466,27.5323,Min,Mean,-2,31.278
138,SRR23143791,26.008,28.8893,31.7706,Max,30.3299,27.4486,Min,Mean,-1,31.278
139,SRR23143791,25.8117,28.7695,31.7273,Max,30.2484,27.2906,Min,Mean,2,31.278
140,SRR23143791,25.8659,28.7328,31.5997,Max,30.1663,27.2994,Min,Mean,-3,31.278
141,SRR23143791,25.7322,28.6566,31.581,Max,30.1188,27.1944,Min,Mean,1,31.278
142,SRR23143791,25.8156,28.7004,31.5852,Max,30.1428,27.258,Min,Mean,-1,31.278
143,SRR23143791,25.7351,28.6867,31.6383,Max,30.1625,27.2109,Min,Mean,18315,31.278
144,SRR23143791,25.7808,28.6678,31.5549,Max,30.1114,27.2243,Min,Mean,-18313,31.278
145,SRR23143791,25.8317,28.7247,31.6178,Max,30.1713,27.2782,Min,Mean,39997,31.278
146,SRR23143791,25.7802,28.6851,31.5901,Max,30.1376,27.2327,Min,Mean,-39999,31.278
147,SRR23143791,25.8397,28.7362,31.6327,Max,30.1844,27.288,Min,Mean,1,31.278
148,SRR23143791,25.7271,28.6494,31.5716,Max,30.1105,27.1882,Min,Mean,4,31.278
149,SRR23143791,25.6916,28.6383,31.5849,Max,30.1116,27.165,Min,Mean,-3,31.278
150,SRR23143791,25.2418,27.9793,30.7167,Max,29.348,26.6106,Min,Mean,6321186,31.278
0,SRR23143797,30.5711,31.7251,32.8791,Max,32.3021,31.1481,Min,Mean,1,31.106
1,SRR23143797,32.1031,32.1503,32.1975,Max,32.1739,32.1267,Min,Mean,-2,31.106
2,SRR23143797,31.881,32.1428,32.4046,Max,32.2737,32.0119,Min,Mean,1,31.106
3,SRR23143797,31.7163,32.174,32.6317,Max,32.4028,31.9451,Min,Mean,-1,31.106
4,SRR23143797,32.2915,32.4566,32.6217,Max,32.5391,32.374,Min,Mean,0,31.106
5,SRR23143797,32.2568,32.5114,32.766,Max,32.6387,32.3841,Min,Mean,0,31.106
6,SRR23143797,32.3009,32.3734,32.446,Max,32.4097,32.3371,Min,Mean,0,31.106
7,SRR23143797,32.1708,32.4452,32.7196,Max,32.5824,32.308,Min,Mean,0,31.106
8,SRR23143797,32.0391,32.3531,32.667,Max,32.51,32.1961,Min,Mean,0,31.106
9,SRR23143797,32.3249,32.5613,32.7976,Max,32.6794,32.4431,Min,Mean,0,31.106
10,SRR23143797,32.5176,32.6283,32.739,Max,32.6836,32.5729,Min,Mean,0,31.106
11,SRR23143797,32.2858,32.5678,32.8498,Max,32.7088,32.4268,Min,Mean,0,31.106
12,SRR23143797,32.418,32.5724,32.7268,Max,32.6496,32.4952,Min,Mean,0,31.106
13,SRR23143797,32.3377,32.6066,32.8755,Max,32.741,32.4722,Min,Mean,0,31.106
14,SRR23143797,32.2876,32.5483,32.809,Max,32.6787,32.418,Min,Mean,0,31.106
15,SRR23143797,32.3171,32.6117,32.9063,Max,32.759,32.4644,Min,Mean,0,31.106
16,SRR23143797,32.2499,32.5233,32.7968,Max,32.6601,32.3866,Min,Mean,0,31.106
17,SRR23143797,32.327,32.6165,32.9059,Max,32.7612,32.4717,Min,Mean,0,31.106
18,SRR23143797,32.2801,32.551,32.822,Max,32.6865,32.4156,Min,Mean,0,31.106
19,SRR23143797,32.2919,32.5942,32.8965,Max,32.7453,32.443,Min,Mean,0,31.106
20,SRR23143797,32.1894,32.5014,32.8133,Max,32.6573,32.3454,Min,Mean,0,31.106
21,SRR23143797,32.2777,32.5767,32.8757,Max,32.7262,32.4272,Min,Mean,0,31.106
22,SRR23143797,32.2107,32.4984,32.786,Max,32.6422,32.3546,Min,Mean,0,31.106
23,SRR23143797,32.2339,32.535,32.8361,Max,32.6856,32.3845,Min,Mean,0,31.106
24,SRR23143797,32.1459,32.4653,32.7847,Max,32.625,32.3056,Min,Mean,0,31.106
25,SRR23143797,32.3664,32.532,32.6975,Max,32.6148,32.4492,Min,Mean,0,31.106
26,SRR23143797,32.2915,32.4548,32.6182,Max,32.5365,32.3732,Min,Mean,0,31.106
27,SRR23143797,32.3233,32.5018,32.6802,Max,32.591,32.4125,Min,Mean,0,31.106
28,SRR23143797,32.2708,32.4473,32.6238,Max,32.5355,32.359,Min,Mean,0,31.106
29,SRR23143797,32.3405,32.4827,32.625,Max,32.5538,32.4116,Min,Mean,0,31.106
30,SRR23143797,32.2262,32.411,32.5958,Max,32.5034,32.3186,Min,Mean,0,31.106
31,SRR23143797,32.2692,32.4563,32.6434,Max,32.5499,32.3627,Min,Mean,0,31.106
32,SRR23143797,32.1896,32.3884,32.5873,Max,32.4879,32.289,Min,Mean,0,31.106
33,SRR23143797,32.2409,32.4133,32.5856,Max,32.4995,32.3271,Min,Mean,0,31.106
